website,cdn,min,max,mean,media
sharefile.com,3.161.82.74,150.0,159.0,151.0,150.0
sharefile.com,13.35.93.33,68.6,69.7,68.76000000000002,68.7
lpga.or.jp,18.155.202.113,0.311,1.69,0.4969,0.35850000000000004
lpga.or.jp,108.157.254.113,185.0,187.0,185.3,185.0
lpga.or.jp,18.65.244.34,136.0,136.0,136.0,136.0
lpga.or.jp,13.33.165.15,67.0,68.0,67.15,67.1
lpga.or.jp,99.86.229.38,66.8,67.8,66.89999999999999,66.8
lpga.or.jp,18.164.96.123,68.3,69.2,68.51,68.4
lpga.or.jp,18.239.36.129,140.0,140.0,140.0,140.0
lpga.or.jp,18.155.202.37,0.286,0.392,0.32920000000000005,0.321
lpga.or.jp,18.164.96.97,68.6,68.7,68.63000000000001,68.6
lpga.or.jp,13.224.189.116,146.0,147.0,146.1,146.0
lpga.or.jp,108.158.61.76,240.0,242.0,240.3,240.0
lpga.or.jp,13.224.189.14,146.0,147.0,146.1,146.0
lpga.or.jp,18.155.202.53,0.269,1.24,0.4337,0.3395
public.app,99.84.238.157,0.838,18.8,2.7379000000000002,0.854
public.app,18.165.98.57,67.4,67.6,67.46000000000001,67.45
public.app,3.171.139.26,66.3,67.3,66.39999999999999,66.3
public.app,18.239.50.15,143.0,144.0,143.1,143.0
public.app,143.204.215.97,150.0,151.0,150.1,150.0
public.app,13.33.88.110,175.0,188.0,176.4,175.0
public.app,3.171.139.68,67.2,68.3,67.32000000000001,67.2
public.app,143.204.215.37,144.0,147.0,144.4,144.0
public.app,3.171.139.72,65.5,65.6,65.59,65.6
public.app,18.67.195.61,245.0,246.0,245.1,245.0
public.app,18.245.96.103,67.2,67.7,67.27000000000001,67.2
public.app,18.67.93.122,137.0,137.0,137.0,137.0
rbx.com,3.167.212.32,11.3,12.3,11.42,11.3
rbx.com,108.139.29.49,68.6,69.8,68.72999999999999,68.6
rbx.com,108.139.29.53,68.3,68.5,68.39,68.4
rbx.com,3.167.212.32,11.3,12.5,11.430000000000001,11.3
rbx.com,108.139.29.95,68.6,69.3,68.69000000000001,68.6
rbx.com,18.244.214.63,0.291,1.21,0.4199,0.3305
rbx.com,18.173.205.64,146.0,147.0,146.1,146.0
rbx.com,18.160.18.14,67.5,67.7,67.55000000000001,67.5
rbx.com,18.239.36.106,142.0,142.0,142.0,142.0
rbx.com,18.244.214.76,0.268,0.312,0.2928,0.2975
axisbank.com,23.37.18.32,2.23,2.68,2.364,2.3049999999999997
axisbank.com,184.30.156.21,140.0,142.0,140.7,141.0
axisbank.com,59.151.138.92,109.0,109.0,109.0,109.0
axisbank.com,2.22.69.176,134.0,135.0,134.1,134.0
axisbank.com,23.56.162.21,65.6,66.7,65.79,65.7
axisbank.com,23.206.48.20,18.6,19.0,18.67,18.6
axisbank.com,23.207.180.166,187.0,282.0,233.5,237.5
axisbank.com,23.39.176.47,246.0,246.0,246.0,246.0
axisbank.com,104.75.88.113,150.0,151.0,150.2,150.0
axisbank.com,23.223.224.234,217.0,220.0,217.3,217.0
axisbank.com,23.37.18.32,2.25,2.58,2.335,2.295
axisbank.com,72.246.61.167,71.1,72.2,71.29,71.2
ntv.co.jp,13.249.146.117,117.0,118.0,117.2,117.0
ntv.co.jp,13.249.146.55,115.0,116.0,115.1,115.0
ntv.co.jp,13.249.146.117,117.0,122.0,117.8,117.0
ntv.co.jp,13.249.146.31,116.0,117.0,116.1,116.0
ntv.co.jp,13.249.146.52,117.0,119.0,117.4,117.0
novaventa.com.co,3.169.183.64,0.31,1.05,0.4152,0.3335
novaventa.com.co,18.238.80.34,68.5,69.7,68.69,68.6
novaventa.com.co,13.35.121.71,0.806,1.8,0.999,0.8935
novaventa.com.co,13.35.121.57,0.845,1.7,0.9823999999999999,0.906
novaventa.com.co,18.239.83.91,143.0,144.0,143.1,143.0
novaventa.com.co,3.162.112.12,66.5,67.6,66.62,66.5
novaventa.com.co,13.35.121.106,0.853,1.71,0.9655999999999999,0.8745
novaventa.com.co,3.164.206.46,181.0,181.0,181.0,181.0
novaventa.com.co,18.238.80.37,65.6,66.8,65.74,65.6
novaventa.com.co,18.238.80.110,69.0,69.8,69.19000000000001,69.0
novaventa.com.co,13.33.165.52,66.2,67.3,66.33000000000001,66.2
novaventa.com.co,13.33.187.65,143.0,143.0,143.0,143.0
novaventa.com.co,13.33.187.123,143.0,143.0,143.0,143.0
schneevonmorgen.com,65.8.161.99,0.317,1.15,0.4332,0.33
schneevonmorgen.com,18.239.199.123,0.268,0.827,0.37766666666666665,0.3
schneevonmorgen.com,18.160.46.100,67.3,67.4,67.33,67.3
schneevonmorgen.com,18.67.93.92,137.0,137.0,137.0,137.0
schneevonmorgen.com,18.173.205.42,146.0,146.0,146.0,146.0
schneevonmorgen.com,18.67.39.122,67.4,67.9,67.47,67.4
schneevonmorgen.com,18.164.116.118,68.6,69.0,68.69,68.65
schneevonmorgen.com,18.239.199.44,0.262,0.331,0.3097,0.316
schneevonmorgen.com,18.164.116.84,68.3,68.9,68.45,68.4
schneevonmorgen.com,18.65.39.56,141.0,141.0,141.0,141.0
ragnet.co.jp,65.8.161.92,0.308,1.46,0.4452999999999999,0.319
ragnet.co.jp,108.158.20.88,146.0,147.0,146.4,146.0
ragnet.co.jp,18.172.153.108,135.0,136.0,135.1,135.0
ragnet.co.jp,65.8.161.125,0.277,1.16,0.4143,0.3365
ragnet.co.jp,18.66.122.81,149.0,149.0,149.0,149.0
ragnet.co.jp,13.226.94.21,66.3,67.1,66.38999999999999,66.3
ragnet.co.jp,18.161.216.62,218.0,219.0,218.2,218.0
ragnet.co.jp,18.67.17.14,66.9,67.0,66.96000000000001,67.0
ragnet.co.jp,13.226.94.124,66.3,67.4,66.41999999999999,66.3
ragnet.co.jp,13.227.254.108,187.0,189.0,187.9,188.0
ragnet.co.jp,13.226.94.75,68.8,69.1,68.84,68.8
ragnet.co.jp,108.157.142.18,51.2,52.1,51.31,51.2
ragnet.co.jp,65.8.161.42,0.301,1.25,0.4431,0.335
ragnet.co.jp,108.156.60.12,140.0,140.0,140.0,140.0
elephantbet.co.mz,65.8.161.29,0.303,0.445,0.3477,0.336
elephantbet.co.mz,13.35.58.5,142.0,143.0,142.2,142.0
elephantbet.co.mz,18.172.153.105,134.0,136.0,134.5,134.0
elephantbet.co.mz,18.67.17.54,66.1,66.2,66.14000000000001,66.1
elephantbet.co.mz,65.8.161.39,0.295,1.23,0.41880000000000006,0.334
elephantbet.co.mz,18.164.144.86,247.0,248.0,247.1,247.0
elephantbet.co.mz,3.165.82.100,183.0,185.0,183.7,183.5
elephantbet.co.mz,18.67.17.69,67.8,67.9,67.86999999999999,67.9
elephantbet.co.mz,18.67.93.99,137.0,137.0,137.0,137.0
elephantbet.co.mz,3.162.163.93,46.2,47.4,46.4,46.3
elephantbet.co.mz,65.8.161.29,0.289,0.948,0.39170000000000005,0.3215
elephantbet.co.mz,13.35.58.102,146.0,147.0,146.1,146.0
elephantbet.co.mz,65.8.248.10,70.9,71.4,70.97,70.9
elephantbet.co.mz,18.67.17.84,67.3,69.7,67.66,67.3
syfy.com,23.203.221.75,1.37,1.46,1.413,1.415
syfy.com,23.10.45.78,255.0,255.0,255.0,255.0
syfy.com,23.9.151.166,66.5,66.6,66.59,66.6
syfy.com,23.211.236.78,134.0,134.0,134.0,134.0
syfy.com,23.215.247.164,104.0,105.0,104.2,104.0
syfy.com,23.218.57.71,140.0,141.0,140.3,140.0
syfy.com,23.201.183.158,65.7,66.6,65.84,65.7
syfy.com,23.38.238.73,3.08,4.12,3.332,3.13
syfy.com,104.69.161.54,182.0,184.0,182.5,182.0
syfy.com,23.212.207.6,148.0,149.0,148.2,148.0
syfy.com,23.198.60.102,178.0,179.0,178.1,178.0
campaign-archive1.com,104.99.48.7,0.82,5.67,1.3637000000000001,0.852
campaign-archive1.com,23.207.180.5,184.0,184.0,184.0,184.0
campaign-archive1.com,23.202.168.131,182.0,182.0,182.0,182.0
campaign-archive1.com,23.221.76.7,3.05,3.22,3.109,3.105
campaign-archive1.com,23.192.52.6,59.5,60.0,59.620000000000005,59.6
campaign-archive1.com,23.61.112.5,217.0,217.0,217.0,217.0
campaign-archive1.com,104.99.48.7,0.767,1.95,0.9265000000000001,0.8155
campaign-archive1.com,69.192.160.7,148.0,149.0,148.1,148.0
campaign-archive1.com,23.220.112.6,143.0,144.0,143.1,143.0
campaign-archive1.com,184.50.204.5,66.7,71.4,67.3,66.7
campaign-archive1.com,173.222.12.6,133.0,134.0,133.4,133.0
campaign-archive1.com,23.196.32.55,73.8,75.3,74.03999999999999,73.8
betclic.ci,18.238.192.17,0.284,0.43,0.32520000000000004,0.311
betclic.ci,18.164.96.72,68.6,68.9,68.71000000000001,68.7
betclic.ci,108.156.60.40,141.0,143.0,141.2,141.0
betclic.ci,13.227.138.36,232.0,233.0,232.2,232.0
betclic.ci,18.245.31.123,148.0,149.0,148.1,148.0
betclic.ci,13.35.210.14,177.0,193.0,190.6,192.0
betclic.ci,99.84.238.106,0.838,1.7,0.9536,0.8545
betclic.ci,13.33.165.7,67.9,68.0,67.93,67.9
betclic.ci,18.164.96.78,70.0,70.7,70.15,70.1
betclic.ci,99.84.238.117,0.814,1.56,0.933,0.872
betclic.ci,18.245.31.110,145.0,146.0,145.1,145.0
betclic.ci,18.160.10.38,66.7,67.1,66.74000000000001,66.7
betclic.ci,13.35.210.37,334.0,435.0,393.7,407.0
